ticker,strategy_type_id,backtest_id,2017-2020,2017,2018,2019,2020,2017_Q1,2018_Q1,2019_Q1,2020_Q1,2017_Q2,2018_Q2,2019_Q2,2020_Q2,2017_Q3,2018_Q3,2019_Q3,2020_Q3,2017_Q4,2018_Q4,2019_Q4,2020_Q4,2017_M1,2018_M1,2019_M1,2020_M1,2017_M2,2018_M2,2019_M2,2020_M2,2017_M3,2018_M3,2019_M3,2020_M3,2017_M4,2018_M4,2019_M4,2020_M4,2017_M5,2018_M5,2019_M5,2020_M5,2017_M6,2018_M6,2019_M6,2020_M6,2017_M7,2018_M7,2019_M7,2020_M7,2017_M8,2018_M8,2019_M8,2020_M8,2017_M9,2018_M9,2019_M9,2020_M9,2017_M10,2018_M10,2019_M10,2020_M10,2017_M11,2018_M11,2019_M11,2020_M11,2017_M12,2018_M12,2019_M12,2020_M12
ASIANPAINT.NS,1,43,-33.14,-16.12,-10.52,6.53,-16.39,-10.52,9.48,0.75,0.72,-0.63,-4.21,-2.78,9.63,-1.56,-27.29,-2.6,1.97,-4.16,17.35,11.67,-25.74,-9.88,-0.1,5.87,3.1,5.4,5.84,1.37,1.25,-5.79,3.54,-6.13,-3.51,-6.45,-2.13,11.85,6.98,-2.61,-4.45,-4.62,-10.78,9.06,2.43,-8.87,14.86,6.78,-21.32,-18.71,-2.0,-7.11,-1.11,0.11,-6.18,-0.76,-6.55,19.69,10.89,-0.1,24.25,14.79,-11.91,-4.88,-11.12,-1.97,0.24,0.86,6.26,-0.76,-15.9
ASIANPAINT.NS,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASIANPAINT.NS,1,45,11.9,-3.0,-32.23,35.28,25.83,-8.13,9.77,12.96,5.76,6.56,-13.75,0.69,3.55,8.66,-32.6,15.65,16.11,-8.81,6.2,2.84,-1.03,-7.4,-4.87,2.92,7.57,0.15,5.09,7.67,2.63,-0.94,9.81,1.94,-4.2,3.5,-8.95,11.9,-3.39,-8.16,0.05,-10.16,-3.14,12.1,-5.32,0.15,10.65,4.21,-21.13,-4.43,9.79,-2.68,0.08,-0.76,-4.68,7.14,-14.61,21.93,10.94,5.58,11.18,10.36,-7.5,-8.45,-6.33,-3.84,7.0,-5.65,1.98,-3.09,0.0
ASIANPAINT.NS,1,46,-19.55,11.09,-12.48,-1.97,-15.6,2.13,-2.44,-2.26,8.81,16.6,-2.45,-3.59,-8.02,-3.81,-18.43,4.86,5.18,-3.02,12.74,-0.79,-19.82,-1.52,-4.53,2.45,11.9,2.63,0.0,0.0,-3.86,1.05,2.2,-4.6,1.14,2.53,1.01,1.13,0.0,7.98,-3.31,-5.34,-9.02,5.32,-0.12,0.71,1.1,4.33,-9.06,4.37,0.84,0.0,-2.09,-2.12,0.24,-7.8,-8.39,2.65,4.06,-4.67,2.68,0.0,-3.53,1.45,0.0,0.0,0.0,0.28,9.8,-0.79,-16.89
ASIANPAINT.NS,1,47,8.09,-5.9,-7.49,20.38,3.15,-1.74,3.11,10.15,28.69,11.51,-5.33,16.98,-0.07,-11.69,-31.49,-11.12,11.43,-2.76,38.34,5.11,-28.01,-3.42,-2.79,7.12,19.85,6.55,3.92,14.27,0.63,-4.52,2.06,-10.01,6.71,-4.04,-8.29,17.14,4.5,2.2,-2.86,3.21,-15.33,13.7,6.27,-3.24,12.93,3.89,-22.24,-20.55,5.55,-6.99,-3.25,-1.97,-8.98,-8.61,-8.93,14.12,15.98,1.44,40.12,8.86,-10.76,-4.75,-12.55,-2.94,-0.53,0.64,12.9,-0.52,-18.9
ASIANPAINT.NS,1,48,-7.17,9.22,-20.58,32.62,-19.32,5.73,-5.72,17.73,4.14,6.04,-6.93,4.84,-10.82,-8.93,-31.1,-2.86,-2.79,6.97,31.38,10.62,-10.63,-2.79,-6.82,10.31,13.35,8.13,-0.5,11.16,0.98,0.59,1.7,-3.99,-9.02,-0.95,-3.73,11.25,-3.34,5.03,-6.8,-6.09,-7.24,1.93,3.73,0.35,-0.53,0.6,-14.4,-1.02,1.81,-0.06,-5.09,-2.39,-13.29,-9.42,-15.19,0.55,10.11,2.58,7.74,-0.42,-3.5,0.87,0.0,0.0,2.52,3.38,21.94,11.08,-9.66
ASIANPAINT.NS,1,49,-18.23,-0.72,-39.67,36.98,-0.33,-5.2,11.68,7.94,13.83,12.53,-12.76,12.38,17.73,-8.33,-40.03,13.13,-1.76,1.52,3.25,-0.18,-24.3,-6.12,-6.87,4.35,21.13,-2.17,4.65,4.93,-4.26,3.22,14.59,-1.42,-1.84,8.37,-5.56,19.62,6.46,-4.12,-8.17,-7.68,1.91,8.3,0.59,1.76,8.51,6.21,-29.84,-11.87,1.78,-10.61,-0.88,-2.21,-20.68,-3.46,-13.76,31.25,21.69,9.03,19.06,6.29,-14.72,-5.17,-10.46,-4.38,-0.48,-1.81,-3.14,-1.79,-10.81
ASIANPAINT.NS,1,50,19.86,22.74,-31.32,37.28,3.57,-4.34,10.65,2.3,23.11,17.47,-19.9,4.97,0.4,0.34,-28.53,15.12,-6.68,8.86,8.44,11.04,-10.2,-3.1,7.41,2.1,13.8,-2.09,0.0,0.0,-1.89,0.83,3.02,0.2,10.27,0.79,-8.13,-6.4,0.0,10.07,-14.7,10.02,-3.96,5.89,2.21,1.94,4.53,3.87,-11.64,-1.03,-1.98,0.0,-7.2,-0.27,-8.94,-3.4,-12.84,16.64,4.56,1.55,2.85,0.0,-10.2,1.45,0.0,0.0,0.0,5.67,5.43,11.04,0.0
ASIANPAINT.NS,1,51,-17.33,27.58,-33.02,5.59,-8.37,15.07,2.02,1.81,14.54,7.85,-17.42,19.0,-1.0,-4.09,-30.27,-15.65,7.98,7.19,14.01,3.33,-25.17,1.31,-4.78,5.31,13.94,10.53,0.97,6.7,-2.35,2.76,6.11,-9.4,2.94,-2.84,-10.43,21.91,6.97,2.93,-11.83,0.72,-20.57,7.85,4.56,-3.09,16.52,7.3,-19.8,-19.08,9.38,-1.48,-4.87,-2.09,-10.68,-9.27,-8.61,6.46,10.53,5.16,8.65,9.17,-7.0,-0.41,-6.84,-1.44,0.24,2.35,12.64,-3.96,-19.73
ASIANPAINT.NS,1,52,-10.8,4.66,-1.77,5.11,-17.46,4.48,-8.93,15.12,-6.57,2.69,0.21,-1.68,1.64,-9.41,-21.61,-5.69,-1.6,7.68,37.3,-1.54,-11.66,0.0,-9.34,6.25,5.79,0.0,0.45,12.37,-1.71,4.48,0.0,-3.58,-10.15,0.16,0.0,1.63,4.12,-0.87,-2.05,-3.67,-5.75,3.42,2.3,0.43,3.58,0.07,-11.73,-9.32,2.06,-0.06,-4.53,0.0,-7.14,-9.41,-6.99,4.01,3.83,2.18,18.28,0.03,-0.41,1.83,0.0,-2.37,3.7,3.49,16.09,0.82,-14.46
ASIANPAINT.NS,1,53,-12.53,-4.62,-42.5,95.88,-18.58,-1.0,11.23,10.29,-2.77,4.22,-15.44,31.69,24.93,-10.08,-42.63,34.49,-8.05,2.8,6.56,0.28,-27.1,-3.8,-4.03,5.73,19.5,3.54,2.2,6.73,-6.71,-0.6,13.4,-2.26,-12.79,2.07,-6.22,35.95,4.45,-1.51,-9.59,-5.58,9.03,3.67,-0.27,2.59,9.7,4.71,-31.35,-10.39,3.37,-4.77,-3.81,-3.36,-20.71,-9.82,-13.12,55.3,12.18,0.72,14.09,3.12,-12.74,1.07,-7.7,-5.44,0.6,0.98,1.19,2.85,-16.95
ASIANPAINT.NS,1,54,-9.47,24.29,-30.09,42.81,-27.04,-0.25,1.4,0.04,16.53,4.61,-14.44,13.23,6.18,4.83,-23.72,13.31,-20.67,13.62,5.65,11.26,-25.67,0.0,0.1,-1.26,6.61,-2.14,0.0,4.49,3.41,1.93,1.31,-3.04,5.7,-2.73,0.0,-0.02,0.0,0.95,-15.55,3.26,0.75,6.53,1.32,9.68,5.39,3.34,-15.59,-10.97,-3.43,0.71,0.0,0.0,-18.23,0.73,-9.63,27.28,0.47,5.61,-2.76,0.0,-0.6,1.45,0.0,0.19,1.7,6.05,8.64,11.04,-26.47
ASIANPAINT.NS,1,55,60.06,41.99,-38.92,37.69,34.04,7.27,4.42,6.94,39.28,11.83,-21.16,19.73,8.33,13.85,-36.06,-0.87,-3.64,3.96,16.05,8.47,-7.8,1.31,-4.88,5.31,13.94,8.14,3.46,12.85,1.72,-2.09,6.11,-10.01,20.17,-4.04,-13.47,21.91,12.85,6.61,-15.2,1.62,-13.06,9.31,7.45,-3.36,10.42,7.3,-19.29,-21.41,-0.79,-1.88,-6.52,1.57,-20.66,8.13,-15.26,24.19,22.4,3.93,16.43,9.17,-13.96,-2.27,-8.94,-0.96,7.15,2.35,9.46,0.33,0.0
ASIANPAINT.NS,1,56,-36.8,-4.36,-13.81,12.62,-31.91,1.92,0.04,5.66,-15.13,-4.7,-5.75,1.92,12.43,-4.11,-18.09,9.53,-13.99,2.69,11.59,-4.52,-17.04,0.0,-1.42,0.0,0.0,-1.7,1.49,7.29,-2.14,3.69,0.0,-1.52,-13.27,-2.3,-2.68,3.19,12.43,-4.31,-5.12,-1.23,0.0,1.93,2.07,0.0,0.0,0.71,-8.64,-7.36,1.01,1.18,-4.53,0.0,-14.85,-5.9,-6.09,18.24,0.0,0.0,6.39,0.0,1.4,0.52,0.35,-6.14,-2.22,2.15,4.52,1.73,-16.33
ASIANPAINT.NS,1,57,23.83,-1.69,-25.45,105.15,-17.64,-4.36,26.02,19.25,-11.8,2.07,-11.99,29.09,53.43,-6.61,-40.69,23.14,-17.79,7.83,13.33,8.23,-25.97,0.0,5.63,4.66,11.4,-1.41,4.05,9.99,3.65,-2.99,14.66,3.59,-23.61,1.47,-7.86,31.51,23.81,-2.69,-7.56,-5.58,26.12,3.38,3.32,3.97,-1.74,6.29,-26.77,-12.56,4.27,-2.14,-3.89,-4.97,-23.06,-10.22,-15.73,48.2,2.47,5.45,23.46,1.79,-8.71,-6.5,-3.97,3.27,-5.25,9.37,-4.4,2.96,-14.41
ASIANPAINT.NS,1,58,-26.17,-5.73,-23.29,61.84,-36.92,-6.44,5.29,10.25,6.78,3.48,-23.96,18.15,0.0,-7.18,-16.73,4.97,-17.68,4.9,15.06,18.36,-28.23,0.0,1.3,-0.6,0.0,-3.94,2.6,11.42,0.73,-2.6,1.31,-0.46,6.01,-2.73,-1.75,9.44,0.0,3.72,-22.6,7.96,0.0,2.57,0.0,0.0,0.0,1.14,-12.08,-12.6,0.74,0.0,0.0,0.0,-18.28,-8.23,-5.29,20.11,0.0,0.0,12.55,0.0,-1.39,0.0,0.0,-1.61,4.94,4.9,2.23,20.3,-30.65
ASIANPAINT.NS,1,59,34.25,24.15,-42.11,71.05,9.21,-14.29,6.07,12.01,38.61,9.64,-28.62,24.22,28.32,22.27,-34.29,12.03,-11.66,8.05,16.37,9.73,-30.5,0.0,-2.8,2.73,13.08,-2.13,0.49,15.78,0.64,-12.43,8.59,-5.82,21.81,-3.17,-15.59,16.35,30.93,4.33,-19.37,1.99,-4.57,8.53,4.88,4.68,2.7,8.0,-15.67,-13.77,5.67,2.38,-4.44,0.64,-24.21,10.58,-18.46,29.1,10.31,6.95,21.78,-1.17,-17.94,-4.63,-8.7,0.47,-3.15,5.92,4.66,10.51,-12.56
ASIANPAINT.NS,1,60,-16.02,-0.44,-32.02,29.26,-4.01,-5.44,8.28,14.05,22.3,0.22,-18.18,11.44,17.86,2.22,-35.04,-12.93,-27.54,2.77,18.11,16.82,-8.1,0.0,6.98,0.0,0.0,-6.22,1.22,15.8,0.14,0.83,0.0,-1.52,22.13,-4.73,-13.76,5.33,17.86,3.2,-9.26,5.79,0.0,1.93,4.57,0.0,0.0,0.71,-14.54,-14.73,-8.24,1.18,-4.53,0.0,-21.03,0.32,-20.37,2.1,0.0,0.0,15.83,0.0,-8.14,-3.34,0.12,-0.8,0.05,6.32,1.85,17.76,0.0
ASIANPAINT.NS,2,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASIANPAINT.NS,2,62,-36.67,-7.57,13.0,-9.84,-32.75,-5.82,11.55,-3.6,-2.57,13.3,-9.19,16.92,-5.89,-17.43,-12.4,-11.68,-4.09,4.91,27.35,-9.42,-23.53,-9.67,-2.76,-2.98,6.17,2.19,7.96,8.7,-10.05,2.03,6.26,-8.59,2.02,3.43,-4.08,16.82,-4.66,-6.68,-5.51,3.9,-6.6,17.39,0.19,-3.68,5.68,3.33,-13.95,-10.16,15.03,-13.11,4.24,4.52,-14.85,-8.04,-2.34,-5.94,-2.08,4.85,29.83,7.47,-2.88,-1.85,-11.3,-8.82,3.23,1.95,10.58,-7.57,-23.73
ASIANPAINT.NS,2,63,-47.51,-4.43,-30.9,7.37,-25.96,3.23,11.18,-0.73,0.35,9.67,-11.65,14.92,0.75,-16.18,-34.51,-3.28,-2.95,0.72,7.41,-2.7,-24.55,-4.98,-8.16,3.16,15.61,2.82,4.65,3.03,-6.81,5.66,15.68,-6.59,-6.86,9.15,-3.72,24.43,-0.88,-4.6,-8.78,-3.6,-5.51,5.32,0.59,-4.19,7.57,7.43,-27.35,-8.56,1.78,-11.53,0.73,-4.86,-13.01,-11.8,-10.5,11.19,9.61,3.43,21.34,3.99,-8.24,-4.09,-10.48,-4.28,-1.07,1.53,-1.12,-2.25,-16.88
ASIANPAINT.NS,2,64,-16.03,16.11,-16.7,21.23,-28.39,6.93,-4.71,1.41,1.72,0.65,-9.03,8.22,0.11,-0.76,-19.35,9.07,-1.53,8.71,19.15,1.28,-28.58,0.0,-5.94,0.55,6.61,3.89,0.0,3.06,-1.45,2.93,1.31,-2.14,-3.19,-3.23,0.0,4.9,0.0,0.95,-10.21,0.17,-3.23,3.04,1.32,2.99,3.45,2.77,-11.64,-5.26,2.41,0.71,0.0,0.0,-8.74,-4.12,-8.72,15.12,5.37,2.92,7.92,0.0,-4.02,1.45,0.0,0.19,-0.32,4.11,10.4,1.09,-25.35
ASIANPAINT.NS,2,65,6.88,1.31,1.16,18.21,-11.77,-3.83,4.38,6.41,-2.03,-0.17,-5.38,9.36,11.68,8.22,-7.53,-0.24,-5.77,-2.49,10.76,1.82,-14.42,0.0,-1.52,0.0,0.0,-1.5,2.2,10.94,-0.24,-2.36,3.7,-4.08,-1.8,-4.86,0.0,5.15,4.98,3.86,-5.38,4.0,4.88,1.03,0.0,0.0,1.43,1.83,-8.71,-6.44,0.0,0.25,0.0,0.0,-10.11,6.01,1.29,6.63,4.83,0.0,8.14,0.0,-1.66,-3.38,-4.62,-2.66,0.0,0.92,7.38,4.6,-12.97
ASIANPAINT.NS,2,66,-17.44,9.68,-25.07,-2.99,3.55,-15.3,21.18,-1.7,1.14,38.65,-30.29,14.59,49.77,-5.96,-32.54,-6.5,4.71,-0.68,31.48,-7.89,-34.71,-13.22,2.29,5.65,19.21,2.79,6.02,5.38,-8.34,-5.05,11.75,-11.7,-7.43,1.68,-10.86,40.58,11.57,16.1,-16.91,-5.9,12.43,17.45,-5.89,-13.38,19.39,-0.16,-21.37,-22.5,7.18,-12.93,-4.2,6.28,-15.42,8.18,-10.45,13.52,15.51,6.35,28.83,10.98,-12.76,-2.7,-13.73,-11.31,-2.16,-4.02,18.31,-6.42,-23.52
ASIANPAINT.NS,2,67,3.35,-20.01,-30.08,47.34,25.41,-14.56,7.97,8.66,17.95,11.47,-5.04,6.23,17.99,-13.61,-35.68,25.43,14.1,-2.78,6.04,1.77,-21.02,-11.05,-6.95,3.9,20.48,-3.38,4.23,3.99,-4.07,-0.59,11.32,0.57,2.05,10.21,-5.76,14.57,10.56,-6.61,1.03,-6.56,-1.75,8.3,-0.27,-0.76,8.62,3.84,-25.3,-7.01,9.79,-10.77,-1.05,-0.23,-14.26,-6.75,-12.98,35.2,21.2,6.9,19.82,9.84,-11.07,-7.95,-6.77,-1.65,-0.57,-1.2,-5.07,-5.79,-10.67
ASIANPAINT.NS,2,68,15.57,17.26,-22.82,42.88,-10.62,-4.26,9.69,2.11,20.79,17.84,-14.58,4.95,9.29,-1.4,-26.12,20.07,-11.11,5.41,11.5,11.04,-23.83,-3.1,6.47,1.91,13.8,-1.89,0.0,0.0,-0.63,0.7,3.02,0.2,6.82,0.79,-3.5,-6.4,0.0,10.07,-13.39,10.63,7.31,6.23,2.21,1.35,1.84,3.19,-12.12,-1.03,-2.07,0.0,-4.96,1.84,-11.69,-4.45,-11.55,19.14,2.78,-0.4,2.78,0.0,-6.6,1.45,0.0,0.0,0.0,4.32,8.48,11.04,-18.45
ASIANPAINT.NS,2,69,21.31,13.54,5.04,8.75,-6.47,-4.03,2.76,0.98,15.31,1.45,-6.34,1.16,-11.52,6.62,-8.47,5.71,-10.77,9.38,19.25,0.71,2.73,0.0,-4.48,1.1,3.88,-5.19,3.74,3.52,1.19,1.22,3.7,-3.52,9.7,-3.58,-1.91,1.39,-3.6,1.22,-3.9,-1.09,-8.58,3.95,-0.65,0.87,0.4,2.4,-1.4,-13.13,-6.12,1.36,0.0,0.0,-14.67,2.73,-7.17,21.69,11.39,4.93,11.24,0.0,2.73,0.0,0.0,-1.83,0.0,4.25,7.2,2.59,0.0
ASIANPAINT.NS,2,70,387.35,14.92,-37.08,194.15,129.12,-26.89,33.68,23.12,141.98,35.98,-35.93,54.7,89.85,9.45,-50.05,9.03,-30.14,5.61,47.1,41.64,-28.61,0.0,12.67,4.67,27.44,-7.89,4.07,29.99,14.13,-20.62,14.01,-9.51,66.36,4.43,-23.7,25.28,37.85,13.2,-22.28,6.84,38.58,15.02,8.03,15.58,-0.62,5.39,-27.18,-19.98,-11.44,-9.8,-4.99,12.86,-25.9,15.15,-27.8,20.73,6.44,5.7,37.53,-1.83,-23.68,-11.84,-7.43,8.86,-6.46,13.34,15.55,32.53,0.0
ASIANPAINT.NS,2,71,-55.64,-8.16,-16.86,4.2,-44.24,-3.41,-0.89,-5.07,-21.8,-2.36,-7.57,3.34,-13.9,-5.53,-8.45,-2.43,-3.72,3.07,-0.87,8.87,-13.99,-0.7,-5.5,-0.95,-5.98,2.89,3.4,-2.07,4.54,-5.46,1.44,-2.14,-20.44,-2.13,0.13,7.06,-9.64,-3.74,-7.56,-4.13,-11.42,3.65,-0.14,0.69,7.56,4.75,-10.4,-1.32,5.92,-3.57,3.13,-0.47,-3.36,-6.47,-0.92,-0.66,-5.94,0.63,-1.11,9.61,-0.74,-0.42,-4.86,-3.74,0.23,2.87,5.36,3.18,-13.54
ASIANPAINT.NS,2,72,-32.14,-0.43,-12.14,-0.05,-22.4,-4.98,-3.61,-3.24,-4.77,6.88,0.17,-6.73,-4.12,-5.25,-8.31,7.68,-3.59,3.47,-0.77,2.85,-11.84,0.0,-4.77,0.0,3.76,-2.76,0.0,0.0,0.15,-2.28,1.21,-3.24,-8.36,0.75,0.0,-0.13,0.0,4.97,-0.4,-5.83,-4.12,1.06,0.58,-0.82,0.0,0.0,-5.97,1.35,-0.67,-5.74,0.0,0.39,-6.14,0.52,-2.48,5.83,3.41,1.01,1.69,3.73,-3.25,0.0,-2.77,0.0,0.0,2.44,0.36,-0.85,-8.88
ASIANPAINT.NS,2,73,-6.08,6.28,-2.78,-2.45,-6.82,1.48,-4.66,2.89,-0.38,4.38,-2.67,0.97,-5.21,-8.23,-4.38,-4.98,6.77,9.32,9.56,-1.18,-7.57,-3.36,-2.66,3.36,4.02,3.92,0.23,1.42,-0.84,1.06,-2.28,-1.85,-3.43,-2.55,0.51,2.93,0.0,2.22,-2.03,-1.19,-7.49,4.79,-1.15,-0.72,2.46,0.0,-4.85,-6.93,0.0,0.25,0.0,0.0,0.61,-8.46,0.49,2.09,6.12,4.24,3.65,0.0,1.79,0.0,-2.77,0.0,0.0,4.88,8.72,-1.18,-9.2
ASIANPAINT.NS,2,74,71.9,25.16,-20.77,51.22,14.63,-7.51,2.84,20.34,30.47,27.52,-17.36,30.26,8.12,-6.53,-37.51,5.93,6.87,13.53,49.17,-8.93,-23.96,-6.67,-6.75,11.18,24.12,9.46,-3.6,24.75,1.2,-9.46,14.4,-13.23,3.87,3.78,-10.12,29.06,-11.39,9.75,-18.04,-3.3,-1.62,11.96,12.19,4.37,24.03,2.26,-25.5,-18.44,10.87,-4.8,-2.17,4.57,-22.62,-3.99,-14.25,24.21,24.58,12.46,39.24,2.48,-10.98,1.38,-13.46,-7.38,15.67,-0.42,23.8,-4.06,-26.16
ASIANPAINT.NS,2,75,24.54,0.3,-36.73,120.21,-10.88,-8.4,24.71,17.61,-3.71,1.87,-15.69,33.93,56.62,-0.86,-43.95,23.56,-17.81,8.42,7.36,13.15,-28.1,0.0,5.63,2.83,11.4,-5.23,2.96,10.41,4.21,-3.34,14.66,3.59,-17.06,1.47,-8.73,31.51,23.81,-2.69,-10.6,-5.58,26.12,3.17,3.32,7.86,0.3,8.28,-30.59,-12.56,4.27,-2.14,-3.89,-1.7,-24.06,-6.44,-15.98,43.76,3.79,6.03,23.46,1.74,-9.81,-6.5,-7.24,3.11,-4.01,9.37,-6.25,7.86,-16.95
ASIANPAINT.NS,2,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASIANPAINT.NS,2,77,68.71,9.8,14.06,19.77,12.47,-5.51,-0.3,3.68,11.93,14.36,2.83,-2.61,-0.44,-1.86,2.84,14.89,4.43,3.53,8.19,3.24,-3.36,-0.67,2.04,0.0,8.09,-3.66,0.0,6.36,3.5,-1.26,-2.29,-2.51,0.05,2.09,0.0,-0.43,0.0,5.62,0.57,-5.85,-3.2,6.05,2.24,3.88,2.86,0.0,1.9,-3.14,1.64,-5.27,0.92,0.0,-8.99,3.61,0.0,18.61,12.9,3.53,9.66,0.0,1.06,0.0,-3.96,0.0,0.0,0.0,2.73,3.24,-4.38
ASIANPAINT.NS,2,78,165.25,54.22,-29.99,11.81,119.71,-2.45,8.49,25.36,100.36,49.95,-20.83,-11.47,73.79,1.36,-42.26,3.77,-7.33,4.03,41.19,-2.91,-31.91,-6.34,-3.97,13.99,30.01,4.68,-2.37,28.68,0.11,-0.51,15.72,-14.54,53.95,5.41,-10.64,4.75,6.73,12.57,-15.69,-9.5,27.98,26.36,5.08,-6.61,27.23,1.74,-25.86,-18.02,-6.24,-7.09,-10.34,18.63,-27.41,7.22,-13.14,6.69,36.14,7.12,38.3,5.03,-18.85,-4.94,-15.58,-6.56,-3.31,2.16,20.93,-1.06,-13.21
ASIANPAINT.NS,2,79,36.82,9.17,-43.92,112.19,5.32,-4.45,12.79,10.29,6.8,7.03,-14.86,25.96,25.16,0.69,-45.35,45.3,-9.38,6.01,6.86,5.13,-13.06,-3.8,-4.03,5.73,19.5,0.9,3.63,6.73,-3.64,-1.56,13.4,-2.26,-7.25,2.07,-8.36,30.04,4.45,-1.51,-6.85,-5.58,9.03,6.46,-0.27,2.59,9.9,5.57,-30.01,-10.39,3.37,-4.77,-4.25,-2.24,-22.91,0.16,-18.45,65.86,13.72,3.87,14.09,6.19,-13.57,1.07,-6.1,-3.74,0.6,0.98,-0.25,2.85,0.0
ASIANPAINT.NS,2,80,24.1,13.86,-24.1,77.85,-19.26,-6.33,11.79,10.25,29.91,5.59,-22.04,33.11,0.0,5.98,-26.79,-0.94,-29.04,8.63,18.95,22.34,-12.42,0.0,7.55,-0.6,0.0,-5.15,2.6,11.42,4.76,-1.25,1.31,-0.46,24.01,-2.73,-4.21,9.44,0.0,5.83,-18.62,21.63,0.0,2.57,0.0,0.0,0.0,1.14,-12.08,-14.21,-9.3,0.0,0.0,0.0,-21.76,4.78,-16.73,15.47,0.0,0.0,18.77,0.0,-8.3,0.0,0.0,-0.53,-4.48,8.63,0.15,22.99,0.0
AXISBANK.NS,1,81,138.35,90.35,20.39,80.01,-42.22,50.24,-14.73,1.77,-45.48,30.23,12.25,10.49,67.54,-6.02,4.57,46.41,20.68,3.53,20.28,9.34,-47.58,30.19,-9.98,11.9,11.65,6.08,-5.6,-4.89,1.88,8.78,0.35,-4.38,-52.07,4.62,1.36,9.2,-13.99,7.59,7.96,-5.23,58.77,15.69,2.59,6.77,22.68,-10.73,12.36,-13.84,17.66,-2.9,-11.86,21.74,5.19,8.42,5.58,39.58,-2.5,-7.56,17.91,0.56,-22.08,9.92,-1.69,3.39,-27.87,1.89,3.76,5.16,-6.73
AXISBANK.NS,1,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXISBANK.NS,1,83,156.66,142.68,-30.8,138.91,-36.03,43.04,-1.26,-3.31,-54.28,25.08,0.31,32.83,91.85,3.75,-28.07,48.69,12.31,30.74,-2.88,25.11,-35.06,28.33,-5.41,6.03,-0.44,3.07,-7.42,-3.13,8.6,8.15,12.75,-5.86,-57.72,8.5,2.66,7.82,26.7,3.34,-0.12,11.12,-2.47,11.56,-2.16,10.87,55.27,-2.27,-9.35,-4.69,27.66,-3.46,-20.68,16.14,6.49,9.97,0.04,34.32,-17.38,24.7,-6.41,0.78,-25.6,5.3,4.35,13.63,-15.39,-0.43,-0.55,9.25,3.16
AXISBANK.NS,1,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
